PDGnumb,PosX,PosY,PosZ,Momentum[GeV],theta,phi
13,373.046,417.228,1400,11.2557,2.43806,2.49426
-13,-335.33,-38.9927,1400,1.22528,2.33357,4.89365
13,-106.462,310.977,1400,2.91846,2.02098,1.77954
-13,-181.465,-29.9402,1400,5.58078,2.37152,0.100676
13,-362.076,-222.26,1400,4.93153,2.17756,3.4887
13,183.585,-143.248,1400,25.688,2.48399,5.73433
-13,-60.2837,-472.3,1400,0.137141,2.73189,4.61614
-13,-344.754,29.1778,1400,3.1895,2.69447,3.01399
13,-482.684,7.11891,1400,5.34106,2.30119,4.33862
13,219.927,218.039,1400,7.23598,2.0292,4.04404
13,330.171,370.791,1400,0.100823,2.41472,5.80083
13,457.686,-378.062,1400,1.63432,2.68741,4.26305
13,377.363,-192.859,1400,1.95811,2.70752,5.50326
-13,244.238,464.4,1400,86.2418,2.3243,5.11751
13,-107.238,39.4845,1400,4.12857,2.71397,2.89132
13,310.242,-5.6319,1400,2.35141,2.64555,5.06829
13,63.1615,-151.04,1400,9.26812,2.80284,3.17613
13,44.0552,487.75,1400,0.951007,2.77671,5.38794
-13,-75.8135,430.975,1400,2.9285,2.6731,0.487484
13,-260.149,-95.4756,1400,11.9429,2.67233,0.455297
13,-386.494,78.0083,1400,2.729,2.12124,5.55186
13,-302.672,-159.175,1400,1.9559,2.90691,0.89755
13,349.856,-292.297,1400,1.9914,2.14775,5.16142
13,-37.4068,-214.085,1400,10.8208,2.54648,3.69015
13,-490.558,369.745,1400,3.85786,2.53121,0.0847608
13,-425.342,-198.373,1400,21.6503,2.29295,1.79045
13,281.648,145.245,1400,20.6693,1.88715,0.836304
-13,-359.428,423.893,1400,0.450952,2.82934,5.65763
-13,451.324,171.742,1400,3.40837,2.12281,5.53137
-13,-175.64,31.6637,1400,0.655614,2.33203,0.94022
-13,27.7974,-358.008,1400,0.604497,2.60788,0.8439
13,-284.142,-497.263,1400,0.831964,2.5387,3.79525
13,284.761,-69.0578,1400,1.39659,2.79758,2.8917
-13,294.274,-338.488,1400,1.70602,2.15388,0.787224
13,-294.12,-301.556,1400,0.281056,2.69879,2.03762
13,436.652,-7.35484,1400,2.9479,2.70127,0.710795
13,150.356,-387.984,1400,0.916404,2.45235,2.55986
13,-309.135,-239.788,1400,2.44059,2.94499,1.19322
-13,231.792,323.132,1400,0.259254,2.04278,5.10851
-13,-65.425,497.305,1400,2.44228,2.65887,3.64476
13,315.157,-446.442,1400,6.91986,2.08617,4.78931
13,180.251,-124.603,1400,2.07568,2.41056,1.12776
-13,438.11,263.17,1400,4.87214,2.64087,2.03701
13,-88.0745,-77.6067,1400,0.6955,2.91367,4.38245
13,-116.171,228.349,1400,4.15043,2.38391,3.71507
13,-251.508,-93.0684,1400,2.17123,2.76377,2.8594
-13,87.5898,435.261,1400,7.88551,2.59726,4.23151
13,41.4639,55.133,1400,1.8682,2.76068,4.08262
-13,-259.429,-245.317,1400,3.61362,2.4388,3.41002
13,-462.61,-389.765,1400,1.52172,2.32116,3.77975
13,308.335,-327.518,1400,0.489618,2.6163,5.323
13,-209.055,-289.418,1400,2.04418,2.44268,3.71101
-13,480.88,-129.544,1400,0.73735,2.04335,3.0372
13,-173.692,217.011,1400,0.816778,2.2728,1.5518
-13,-396.065,100.081,1400,6.37494,2.37006,3.9788
13,-259.416,-411.573,1400,3.72086,2.32067,1.53657
-13,-49.5663,452.815,1400,2.49515,2.85446,1.97536
-13,-167.633,-192,1400,29.689,2.14787,5.2662
-13,-75.9272,63.2776,1400,1.02995,2.67384,3.06056
13,-209.37,-249.003,1400,2.79497,2.06521,3.54838
13,-202.662,-233.018,1400,0.216253,2.96252,1.66912
-13,460.625,-80.2292,1400,3.1995,2.0526,3.86209
-13,-351.143,-31.2833,1400,0.132053,2.00198,2.05338
-13,124.398,-234.086,1400,1.62618,2.71982,0.943597
13,-491.758,-384.298,1400,3.2055,2.86578,0.364585
13,-110.069,-299.831,1400,7.84019,2.91336,2.62777
13,-200.994,-207.752,1400,1.30689,2.40861,2.45636
13,285.537,301.779,1400,8.2654,2.0176,6.11409
13,-101.679,-188.879,1400,1.36928,2.75871,3.93257
-13,-76.674,-481.437,1400,4.01395,2.36243,0.835007
-13,386.565,494.507,1400,47.8779,2.20556,4.65956
13,45.6075,364.177,1400,1.40974,2.26968,1.61433
-13,216.542,185.984,1400,0.981252,2.80777,5.49668
-13,233.873,-111.671,1400,0.107574,2.79594,4.67961
-13,-130.968,-267.187,1400,1.60925,2.81126,5.31889
-13,-454.89,-406.161,1400,1.54558,2.67348,1.93039
-13,-154.275,-332.58,1400,1.28321,2.10494,5.3561
13,6.65444,231.193,1400,0.371986,2.55075,2.62276
13,-120.619,-439.377,1400,0.192018,2.57654,5.38953
13,-38.359,-93.967,1400,3.17173,2.5357,4.16687
-13,389.662,-319.254,1400,2.17758,2.38614,0.534074
-13,351.767,422.324,1400,0.896073,2.19535,0.255269
-13,382.267,299.525,1400,1.28463,2.54372,4.40777
-13,193.455,-10.1696,1400,1.12233,2.4433,2.3975
13,380.195,-89.1159,1400,3.79541,2.02792,1.45418
-13,334.232,60.2131,1400,0.0488565,2.77445,0.183393
-13,158.528,11.3747,1400,0.457569,2.6919,1.53721
-13,134.298,85.9842,1400,12.2588,2.31864,1.46707
13,465.636,-449.066,1400,1.66309,2.17792,0.210711
13,390.868,286.815,1400,3.97123,2.24745,0.758595
13,-300.157,-245.08,1400,1.38865,2.2792,4.02473
-13,212.885,364.078,1400,8.83785,2.77304,5.20507
-13,-20.2787,-295.982,1400,0.345388,2.95076,2.78747
-13,-409.403,404.683,1400,1.37241,2.42261,4.30228
13,-145.706,-288.495,1400,0.0836267,2.91845,3.18245
13,427.113,258.826,1400,11.1637,2.03262,0.720238
13,485.295,-429.988,1400,1.56831,2.9673,1.39882
-13,59.2122,-143.344,1400,12.9279,2.57248,5.74185
-13,-242.857,-151.839,1400,0.270266,2.68138,1.9079
13,-120.684,466.743,1400,3.98278,2.29847,4.34505
-13,158.449,470.252,1400,0.161908,2.46773,5.87714
-13,296.97,-208.922,1400,0.464556,2.78024,4.64723
13,-478.033,286.904,1400,0.657246,2.48216,5.79162
13,50.3775,277.565,1400,1.61974,2.3657,2.65495
13,-100.28,258.451,1400,14.1221,2.14083,6.03733
13,-438.208,277.029,1400,1.45558,2.65697,3.22514
-13,-69.8523,-265.143,1400,11.6655,2.90794,4.10596
13,-103.827,-441.085,1400,1.15535,2.58587,2.8172
13,250.001,-190.584,1400,0.996773,2.79815,5.96027
-13,474.56,-2.74655,1400,0.162155,2.62817,2.49241
13,470.795,-163.236,1400,61.5748,2.0516,0.0142598
13,-115.807,88.3991,1400,3.8161,3.07272,4.53007
13,-170.272,-194.82,1400,1.06027,2.44144,0.422237
13,57.9562,240.916,1400,10.7075,2.57347,5.92432
-13,-54.3437,-226.053,1400,0.761217,2.82514,4.54507
13,-142.667,-320.483,1400,1.42277,2.81069,1.35064
13,-286.031,417.664,1400,0.194752,2.62618,5.59157
-13,-257.618,293.604,1400,0.604503,2.94698,4.61355
-13,159.902,435.239,1400,0.0390323,2.8035,4.19197
13,-33.5018,-112.273,1400,0.183833,2.52729,1.16264
-13,-301.582,129.324,1400,6.47506,2.58692,2.92027
13,138.033,-224.196,1400,3.70026,2.22294,3.04438
13,-104.525,-398.007,1400,7.70923,2.24264,3.5123
13,143.112,-115.32,1400,1.3436,2.4581,5.80439
13,254.833,-112.921,1400,2.14919,2.42532,6.13717
13,136.256,-17.6771,1400,1.2077,2.70524,1.06005
-13,492.967,340.36,1400,1.82689,2.59012,3.83579
-13,63.5602,316.679,1400,2.14345,2.74259,2.34868
-13,-254.992,252.851,1400,2.97226,2.60326,0.516642
13,-349.559,-69.821,1400,1.11268,2.86982,4.67178
13,-161.118,260.626,1400,0.0477584,2.43374,5.91221
-13,132.345,121.39,1400,4.37488,2.84516,4.21997
-13,236.041,-84.5124,1400,2.43567,2.79258,1.90372
13,-443.644,-0.120396,1400,1.91337,2.60263,0.278131
13,240.885,98.8557,1400,92.0961,2.24151,5.78284
13,178.138,-56.6212,1400,3.48636,2.54345,3.30762
13,474.964,-323.033,1400,1.49088,2.53962,0.301578
-13,-276.377,-248.567,1400,2.92204,2.6783,5.35421
-13,31.4262,-451.408,1400,8.88877,2.20359,1.20424
-13,57.1265,-396.621,1400,0.410034,2.57356,1.66004
-13,-103.487,120.483,1400,2.07263,2.33248,2.26445
-13,384.366,-370.438,1400,6.69746,2.69435,0.439952
13,-6.57731,-189.893,1400,4.23392,2.30905,6.17918
-13,111.816,-466.894,1400,4.39044,2.06133,3.88566
-13,365.488,-361.093,1400,1.46438,2.57535,0.0380101
13,-274.397,466.291,1400,2.38657,2.67718,2.66794
-13,16.1222,147.149,1400,2.84849,2.42901,2.40836
13,-92.9726,470.571,1400,0.610246,2.59934,4.07196
13,-132.194,-111.443,1400,0.397177,2.50761,3.74727
-13,-84.0859,406.852,1400,0.636733,2.80332,3.10585
-13,-210.242,-425.161,1400,6.29953,2.70216,1.41305
-13,348.534,-389.429,1400,0.367868,2.22917,3.03649
-13,489.014,355.565,1400,0.639743,2.38655,5.67404
13,414.486,-469.912,1400,36.1202,2.41739,5.9893
13,456.168,-335.336,1400,3.39071,2.08599,5.94981
13,165.986,-366.232,1400,0.0518459,2.45921,3.32059
-13,448.225,-325.605,1400,2.07263,3.00853,3.77108
13,331.235,341.358,1400,1.79709,2.48442,1.10187
13,107.572,4.14662,1400,1.64107,2.56653,1.80641
13,-302.709,232.069,1400,0.75151,2.04831,1.55023
13,136.634,-164.094,1400,3.43256,2.76139,4.14086
13,-480.497,41.6038,1400,0.292848,2.87715,1.07455
13,24.3913,-144.058,1400,4.33581,2.23118,5.86477
13,167.622,402.809,1400,0.408132,2.93504,1.43731
-13,-359.853,357.392,1400,1.47493,3.01532,0.161943
-13,-491.538,-202.084,1400,1.79874,2.61683,3.95831
13,-193.66,-73.7499,1400,1.66956,2.36965,5.60925
13,206.459,188.258,1400,29.9753,2.97836,5.04897
13,328.604,-278.063,1400,1.76445,2.05523,2.93956
-13,-252.599,85.1021,1400,2.27096,2.72551,3.05206
13,375.239,78.5992,1400,2.68113,2.74537,2.71354
-13,-275.662,-376.323,1400,13.019,2.80848,2.10203
-13,468.054,-51.3203,1400,46.3154,1.92148,0.810858
13,320.719,296.975,1400,2.22399,3.05502,2.4408
-13,-14.4909,362.324,1400,1.29692,2.77241,0.419883
13,-35.5778,-28.9561,1400,1.71785,2.60605,4.16734
13,375.8,478.94,1400,2.98008,2.40258,5.6273
13,328.027,-285.496,1400,3.83097,2.60691,5.61295
-13,422.13,40.1884,1400,0.329615,2.9011,0.927422
-13,143.69,104.518,1400,3.7011,2.98034,1.60668
-13,117.233,463.916,1400,6.52656,2.77729,1.23252
-13,135.872,-356.747,1400,2.1959,2.95645,5.56638
13,54.833,218.543,1400,9.76629,2.72757,5.57857
13,-230.725,418.943,1400,3.3161,3.00855,1.10456
13,-11.2532,-189.324,1400,23.6036,2.21209,1.98033
-13,-154.045,298.396,1400,1.67191,3.07522,0.321814
-13,-173.292,41.7846,1400,0.421408,2.577,5.47859
-13,-491.057,-365.823,1400,0.051151,2.62792,2.70332
-13,445.862,322.551,1400,3.06868,2.08776,2.26392
13,384.103,44.4578,1400,0.310629,2.47114,0.0672006
13,-373.162,407.214,1400,8.53514,2.27563,2.22864
13,124.372,263.478,1400,2.29935,2.67604,4.89535
-13,236.229,-241.518,1400,1.80628,2.54899,1.10797
13,54.1089,123.847,1400,0.986111,2.45614,0.0889183
13,-358.52,126.512,1400,1.52549,2.73741,5.71046
13,234.677,-95.5892,1400,17.8844,2.82463,2.76408
13,-144.849,185.238,1400,0.433812,2.95234,3.4553
-13,-183.994,-234.846,1400,0.802476,2.99071,2.49759
-13,-483.038,-400.399,1400,0.293751,2.72901,1.11314
13,-228.162,337.468,1400,0.511666,2.99782,0.222717
13,33.9227,349.332,1400,11.1855,3.03535,5.05979
-13,-76.3565,-319.816,1400,0.919491,2.90141,5.39733
13,-353.303,-365.066,1400,2.9453,2.54397,5.25041
13,-470.584,-127.027,1400,2.90862,2.37838,3.37366
13,-154.824,259.254,1400,0.727874,2.97222,1.86379
-13,20.8186,-414.787,1400,28.2167,2.13014,6.00529
13,-469.125,-390.643,1400,2.22378,2.8484,3.90801
-13,-67.4516,-182.86,1400,1.78561,2.06959,0.741675
13,-438.365,-236.587,1400,8.9814,2.86779,5.50481
-13,-386.054,385.488,1400,1.20596,3.01775,0.480988
-13,-359.792,-234.345,1400,0.729121,2.85081,3.29652
-13,-125.512,-407.156,1400,22.6935,2.1676,4.7048
-13,7.66472,-387.585,1400,2.51142,2.57675,0.158468
13,-340.375,299.976,1400,4.51654,2.09237,2.05346
-13,283.62,-150.72,1400,3.24213,2.79227,5.52842
13,-481.469,-267.112,1400,5.86893,2.58745,5.74081
13,216.706,-150.159,1400,0.583752,2.33708,4.04082
13,219.903,-324.855,1400,6.00138,2.1368,0.986846
13,-464.821,30.3447,1400,0.293015,2.64266,2.54583
-13,196.947,-234.101,1400,8.48966,2.6882,6.16852
-13,182.174,344.15,1400,2.46264,2.64879,4.73635
-13,72.4744,343.995,1400,15.7343,2.53079,5.52881
-13,48.8471,-294.545,1400,4.12045,2.37075,1.79099
13,291.1,-334.261,1400,0.322216,2.54848,0.653271
-13,437.898,-165.076,1400,4.68227,2.3921,6.26762
-13,-147.043,-39.8034,1400,4.23537,3.04654,5.93225
13,399.296,-296.851,1400,0.839432,2.99936,5.85642
-13,418.433,309.174,1400,1.98864,2.50275,3.64506
13,130.45,305.683,1400,8.16911,2.23089,5.55328
-13,-434.338,232.484,1400,0.924652,2.3693,3.313
13,395.935,-16.2085,1400,2.53375,2.90698,1.51536
13,-360.199,102.291,1400,0.716701,2.67455,3.6231
-13,-383.599,376.606,1400,0.52306,2.29028,4.17823
-13,-159.856,29.1113,1400,0.0161023,2.49468,1.15136
-13,36.7935,299.669,1400,1.18219,2.33882,4.54829
-13,258.209,233.222,1400,0.451216,2.41287,1.49931
13,-130.562,-41.0954,1400,4.25919,3.10694,1.97547
13,-85.6413,-407.327,1400,1.90481,2.57903,3.63857
-13,-116.734,92.3042,1400,1.03353,2.65041,4.57615
-13,143.185,-66.5486,1400,1.54725,2.77833,0.266397
13,434.529,36.3067,1400,1.644,2.33228,4.17147
13,-311.703,-51.1621,1400,1.70822,2.18924,3.82257
13,465.411,-348.15,1400,4.68505,2.56159,0.495518
13,55.0448,-128.482,1400,0.524165,3.05823,3.93679
-13,471.378,-490.068,1400,4.09568,2.13574,6.17617
-13,299.834,21.4988,1400,5.08579,2.50909,4.49013
-13,-120.884,-226.889,1400,6.61621,2.49795,1.52744
-13,-96.8491,169.388,1400,6.95447,2.5698,5.57122
13,443.807,431.96,1400,5.85439,2.80783,3.28084
-13,180.158,355.628,1400,0.655386,2.41819,4.07067
-13,162.441,-16.3296,1400,0.797343,2.21941,5.07063
13,188.743,-46.8231,1400,0.733084,2.15215,0.155951
13,-435.993,-412.051,1400,6.05709,2.75805,0.929299
13,-14.8584,306.962,1400,3.22303,2.64398,0.935976
-13,-238.318,299.914,1400,16.8056,2.61,4.01915
-13,-46.9289,147.779,1400,2.776,2.41492,5.94399
13,-403.593,494.422,1400,1.07875,2.39994,1.70342
-13,-162.581,-217.278,1400,0.833827,2.63715,0.460369
13,-309.039,-212.691,1400,16.668,2.47101,0.255043
13,-13.1898,-54.0995,1400,0.809011,2.17721,0.638483
13,-203.281,-242.331,1400,1.6317,2.07607,2.20665
-13,443.61,-337.429,1400,7.93612,2.99994,1.65603
-13,-266.966,235.379,1400,0.937919,2.81601,6.14538
13,-156.166,91.1878,1400,0.309139,2.94031,5.39533
-13,260.141,243.356,1400,0.492632,2.52198,1.74332
-13,18.5136,405.649,1400,0.72942,2.76763,5.86791
-13,244.646,399.451,1400,0.55159,2.07231,3.53363
-13,370.474,-190.273,1400,0.279473,2.95828,5.80788
13,-47.4747,-235.905,1400,1.39567,2.44667,2.3562
-13,-254.494,145.326,1400,0.0625923,2.99132,2.69456
13,-97.832,144.927,1400,2.2769,2.75787,4.49163
13,106.808,-187.325,1400,3.15141,2.71183,6.02416
13,279.368,395.124,1400,1.11415,2.16061,5.67204
13,50.3198,395.579,1400,3.16477,2.67658,4.26151
13,390.767,303.347,1400,3.24375,2.44759,3.06024
13,460.52,-141.741,1400,0.147927,2.83692,6.00276
-13,175.417,-489.305,1400,4.08631,2.62099,1.82869
-13,-54.2875,-109.713,1400,15.5669,2.81194,4.93101
-13,480.405,439.015,1400,0.544205,2.6428,3.83546
-13,169.196,423.819,1400,1.64379,2.97744,2.54292
13,337.566,-422.078,1400,3.45886,2.97342,2.07433
13,-408.974,160.852,1400,5.20028,2.34262,2.42568
13,438.955,392.8,1400,4.41199,1.78339,1.38337
13,150.73,-400.408,1400,2.36808,2.84436,1.37976
-13,-276.527,-112.494,1400,6.27017,1.86898,2.03832
-13,-260.071,321.923,1400,5.14844,2.72904,3.96624
-13,315.026,42.6651,1400,5.20202,3.1068,3.61546
13,-68.6541,156.426,1400,0.692178,2.90512,5.30285
-13,392.155,-277.506,1400,5.74785,2.95537,2.09178
13,-490.198,473.798,1400,4.4053,1.84436,2.15295
13,63.0925,380.528,1400,9.04977,2.66678,4.92438
13,-361.742,-88.6675,1400,0.745034,2.54824,2.25879
13,-239.555,-54.6445,1400,2.44299,2.64783,4.68078
13,-440.411,-316.361,1400,0.703693,2.37667,6.13261
13,-460.89,-186.057,1400,0.409942,2.3428,2.39521
-13,-330.224,-292.079,1400,0.0622015,2.97037,2.13866
-13,456.558,254.259,1400,2.85533,3.06366,0.333695
13,-29.6406,398.377,1400,1.15079,2.7888,0.26009
-13,102.771,-201.989,1400,11.5018,2.23964,2.7141
13,-31.8369,-342.096,1400,2.58512,2.86018,5.44315
13,-4.19832,-250.84,1400,4.50275,2.56864,0.416274
-13,-456.903,-489.725,1400,6.00186,2.59633,4.07507
-13,38.3818,-397.525,1400,0.733877,2.49571,1.39831
13,-159.779,-401.847,1400,3.93471,2.4224,5.60326
13,-259.794,-467.113,1400,0.0578146,2.46637,1.51457
-13,-23.6833,-233.795,1400,8.00251,2.35128,6.00162
-13,-70.4408,-480.61,1400,0.30763,2.98863,5.94314
-13,442.64,-394.467,1400,2.86437,2.81144,1.3775
13,-350.004,174.657,1400,2.34447,2.26216,3.99515
-13,-218.357,369.198,1400,0.279409,2.87963,0.134162
13,367.641,56.8238,1400,0.167,2.89417,4.73019
13,256.004,188.787,1400,2.03749,2.73354,1.67067
-13,-396.213,-411.992,1400,13.4716,2.70557,3.81375
-13,-316.354,95.5782,1400,155.48,1.87634,2.69199
13,-164.203,-331.666,1400,1.10815,2.8343,2.29445
13,357.728,87.9187,1400,3.44321,2.68172,4.42001
-13,-456.279,-338.459,1400,3.19937,2.34082,2.13554
13,137.907,-238.777,1400,0.971867,2.97005,3.33721
13,-75.855,-447.818,1400,1.09978,2.91316,3.83237
-13,-286.645,366.046,1400,2.56784,2.99706,4.19583
-13,442.126,-238.894,1400,0.750216,2.5113,3.69066
-13,-167.259,-32.6295,1400,2.0998,2.13408,5.61622
-13,-206.29,108.297,1400,1.22145,2.30411,1.3316
-13,-201.614,-459.955,1400,0.990677,2.76369,3.87953
13,168.23,199.669,1400,1.62236,2.76276,1.29857
-13,-343.598,431.483,1400,0.454707,2.56122,3.19503
-13,313.415,-34.9577,1400,2.58195,2.63246,4.13725
13,-125.24,322.504,1400,0.816638,2.51744,5.94343
13,-137.879,356.072,1400,0.991074,2.53125,6.1341
13,176.842,476.019,1400,1.48771,2.82152,5.4034
-13,155.856,89.8328,1400,1.4476,2.65905,3.72479
-13,-38.1715,-271.72,1400,2.04483,2.83479,5.0459
13,194.896,42.4793,1400,137.32,2.32419,4.08865
-13,120.104,-236.126,1400,1.30358,2.64114,5.72013
13,216.264,273.937,1400,3.86466,2.22483,0.302945
-13,-110.49,-286.995,1400,4.0625,2.99883,3.01526
13,230.701,-50.7333,1400,4.91284,2.53494,0.156014
13,-86.9147,221.934,1400,2.45768,2.41227,1.86257
-13,-299.498,-312.493,1400,1.46687,2.40303,5.80961
13,-347.348,395.782,1400,1.34144,2.39162,1.08002
-13,-370.192,-410.601,1400,0.599122,3.00601,3.06313
13,-466.412,-160.183,1400,4.95417,2.39387,4.01629
13,-108.881,-403.525,1400,3.31105,2.74854,0.087055
-13,-96.8242,-211.587,1400,9.95468,2.41709,2.65576
-13,-273.36,-215.573,1400,0.57575,2.59056,5.37849
13,458.526,-166.26,1400,1.58109,2.93568,4.73388
-13,-469.795,16.6188,1400,1.98345,2.66469,1.78131
-13,13.0918,462.141,1400,1.137,2.4233,1.61125
13,-196.468,-143.942,1400,1.42553,2.54218,1.50396
13,220.046,270.608,1400,7.53382,2.36457,3.6713
-13,196.228,57.4577,1400,6.79417,2.62644,1.72993
13,5.22434,-50.3838,1400,0.290177,2.65819,1.72436
-13,-280.292,86.0563,1400,1.2077,2.17127,2.53242
13,-431.782,183.841,1400,2.90953,2.46234,3.44736
-13,-406.123,211.557,1400,0.241124,2.5848,2.68181
13,45.8154,-403.726,1400,1.9377,2.95267,4.61088
-13,-250.606,406.974,1400,2.05038,2.86705,5.24866
13,258.303,-3.00819,1400,0.542284,2.74163,1.04824
-13,22.954,-480.17,1400,1.01589,2.88904,0.339012
13,-414.923,2.68561,1400,1.39635,3.09354,5.74059
-13,-172.282,46.9112,1400,0.307472,2.64411,3.35522
13,409.03,4.98942,1400,0.800986,2.99652,3.36105
-13,-449.519,346.926,1400,22.2494,2.91658,0.708958
13,294.124,151.338,1400,3.24479,1.89895,3.63629
13,-172.549,-398.969,1400,0.639959,2.46176,2.65253
-13,11.5635,284.88,1400,13.1669,2.32908,5.7064
13,7.75215,484.42,1400,1.57968,2.52722,4.24747
-13,-382.187,-283.589,1400,0.317136,2.25951,5.38468
13,-361.268,78.0263,1400,2.01317,2.97874,0.848743
13,420.157,-499.391,1400,1.06775,2.49852,1.33925
13,-56.4395,286.553,1400,3.65753,2.36181,2.0501
13,-277.74,119.577,1400,10.0533,2.39263,3.07096
13,110.982,411.35,1400,0.833858,2.43839,5.12043
13,-213.358,-353.539,1400,2.29613,3.07,1.58905
13,354.533,385.891,1400,24.7444,2.74798,3.7075
-13,-452.988,388.047,1400,2.72498,2.49152,0.515043
-13,245.284,85.513,1400,14.6248,2.3562,6.07485
-13,89.4651,-9.94731,1400,8.48461,2.30897,3.71198
-13,-107.183,-89.2643,1400,2.37062,2.49048,5.83751
-13,-298.47,-326.185,1400,0.989256,2.87694,2.87803
13,132.581,-326.795,1400,0.668526,2.77529,3.15594
13,-421.897,121.415,1400,0.881618,2.21565,1.30884
13,478.005,-103.281,1400,1.29534,2.86012,5.88918
-13,-122.852,193.818,1400,15.5007,2.82599,4.18923
-13,389.317,105.106,1400,7.07655,2.60023,3.02101
-13,462.889,-20.9622,1400,2.60882,2.4233,1.16381
13,-91.7241,-126.833,1400,2.57919,2.45026,0.113107
13,-52.6511,48.0032,1400,0.078454,2.57976,3.35224
-13,249.452,273.959,1400,4.50377,2.55783,5.61266
-13,-373.391,-341.768,1400,0.540309,2.89866,6.05912
-13,-211.727,269.424,1400,2.07999,2.99549,4.87435
13,-5.30528,427.257,1400,3.60085,2.79362,3.07651
13,-282.011,-414.985,1400,2.81936,2.8025,1.01772
-13,-29.9419,282.819,1400,1.67955,2.82626,3.93144
-13,-369.024,177.995,1400,3.99252,2.53681,1.08556
-13,105.626,-162.101,1400,1.32521,2.47491,3.10007
-13,-290.892,-170.624,1400,6.48878,2.51401,4.814
-13,-289.825,160.334,1400,0.274923,2.9198,4.74493
-13,89.5699,402.328,1400,6.74634,2.26276,0.211541
13,-428.248,-46.2134,1400,1.64708,3.11157,3.32981
-13,-249.509,152.609,1400,2.53569,2.67488,2.72155
13,364.844,332.316,1400,9.16974,1.81561,5.95387
13,-181.244,-225.633,1400,0.578861,2.89461,3.22696
-13,260.022,-198.193,1400,5.18093,2.74045,1.67473
-13,-468.605,113.955,1400,1.74714,2.69632,4.27326
13,239.951,-332.597,1400,0.438661,2.98224,5.59949
-13,151.189,139.793,1400,1.76744,2.25251,0.249287
13,-388.61,220.896,1400,0.64199,2.81578,1.55092
13,-265.692,280.061,1400,1.63541,2.69733,2.43376
-13,109.911,323.204,1400,4.13009,2.48991,1.43286
13,30.1693,-310.56,1400,4.19238,2.50056,2.00734
-13,498.306,-208.775,1400,1.59191,3.04348,5.53191
13,-443.805,185.476,1400,1.40038,2.4175,0.0523817
13,269.826,60.5874,1400,1.46411,2.52153,3.73414
13,82.0602,-265.66,1400,7.10524,2.3719,3.29326
13,-377.74,302.01,1400,1.99584,2.5438,5.18173
13,-114.949,-403.24,1400,2.18053,2.83763,3.10514
-13,417.633,-192.325,1400,5.48187,2.71537,6.01436
-13,339.144,232.001,1400,5.35267,2.17126,0.199917
13,429.43,-397.951,1400,1.99092,2.45259,5.79972
-13,321.633,-419.068,1400,11.8608,2.60159,4.21624
13,341.478,299.643,1400,35.5319,2.73969,3.98447
13,339.572,313.336,1400,0.962642,2.84573,0.630852
13,-474.959,-124.374,1400,9.63527,2.40798,2.28392
13,130.257,488.821,1400,0.57049,2.24691,6.02503
-13,14.3013,74.5326,1400,9.48988,2.00171,0.479671
13,411.942,-0.268575,1400,2.19657,2.26931,6.23259
13,-164.359,-484.383,1400,6.68712,2.30326,2.30472
13,283.518,75.4023,1400,2.23417,2.60923,3.03696
13,73.1558,13.9851,1400,0.759415,2.80928,0.765667
13,-200.794,-178.772,1400,44.0945,1.89395,1.64345
13,23.9047,28.867,1400,2.17656,2.20524,0.618602
-13,141.767,66.7169,1400,0.532776,3.00355,1.64275
13,-458.536,-100.828,1400,0.351844,2.53391,0.957701
13,250.474,-232.322,1400,0.950902,2.87154,5.73256
13,345.789,-154.83,1400,2.22559,2.3583,6.18386
13,-268.145,0.59421,1400,2.34428,2.71768,4.74389
13,-139.538,-76.6619,1400,3.76073,2.49435,4.08332
13,233.752,177.318,1400,0.876134,2.62955,5.36332
-13,435.405,-445.946,1400,3.2271,2.37707,4.03739
-13,430.36,166.049,1400,1.07373,2.98978,2.77139
13,62.0278,-305.544,1400,0.414276,2.52328,2.83624
-13,-399.716,467.081,1400,3.89724,2.52641,4.66853
13,37.0911,440.713,1400,4.85884,2.87986,2.56827
-13,-239.478,-23.9226,1400,0.773164,2.7059,1.82875
-13,-158.405,266.328,1400,2.63077,2.89135,2.73105
-13,58.1948,62.5209,1400,1.62186,1.97159,0.869015
-13,-484.296,-114.049,1400,1.65624,2.33046,1.71796
