event_no,PDGnumb,PosX,PosY,PosZ,time,volume_ref,volume_no
7742,13,286.497,185.225,1300.5,0.412983,1,4
7742,13,321.647,179.292,1250.5,0.618636,1,3
7742,13,356.778,173.378,1200.5,0.824244,1,2
7742,13,391.791,167.382,1150.5,1.02965,1,1
7742,13,426.835,161.426,1100.5,1.2351,1,0
7743,-13,64.4611,-381.457,1300.5,0.659586,1,4
7743,-13,41.8212,-463.01,1250.5,0.98786,1,3
7744,-13,22.2989,-266.149,1300.5,0.354512,1,4
7744,-13,33.485,-279.212,1250.5,0.530884,1,3
7744,-13,44.6723,-292.275,1200.5,0.707257,1,2
7744,-13,55.8609,-305.339,1150.5,0.883632,1,1
7744,-13,67.0498,-318.402,1100.5,1.06001,1,0
7745,13,-84.8748,21.1529,1300.5,0.422141,1,4
7745,13,-114.217,45.6828,1250.5,0.632146,1,3
7745,13,-143.566,70.2126,1200.5,0.842162,1,2
7745,13,-172.911,94.7315,1150.5,1.05216,1,1
7745,13,-202.266,119.245,1100.5,1.26216,1,0
7746,13,-22.8631,23.3089,1300.5,0.353669,1,4
7746,13,-7.14847,20.656,1250.5,0.529635,1,3
7746,13,8.67265,17.8424,1200.5,0.70574,1,2
7746,13,24.4861,15.0499,1150.5,0.881831,1,1
7746,13,40.1929,12.2596,1100.5,1.05781,1,0
7747,-13,-82.9304,83.9383,1300.5,0.353543,1,4
7747,-13,-85.3448,98.6024,1250.5,0.529308,1,3
7747,-13,-87.9027,113.237,1200.5,0.705073,1,2
7747,-13,-90.4356,127.844,1150.5,0.880809,1,1
7747,-13,-93.0449,142.488,1100.5,1.0566,1,0
7748,13,-112.481,-91.5114,1300.5,0.422801,1,4
7748,13,-123.097,-54.5807,1250.5,0.633147,1,3
7748,13,-133.713,-17.6532,1200.5,0.843487,1,2
7748,13,-144.326,19.2722,1150.5,1.05382,1,1
7748,13,-154.94,56.1992,1100.5,1.26416,1,0
7750,-13,-101.748,415.533,1300.5,0.356704,1,4
7750,-13,-106.768,432.736,1250.5,0.534195,1,3
7750,-13,-111.802,449.923,1200.5,0.711672,1,2
7750,-13,-116.846,467.117,1150.5,0.889162,1,1
7750,-13,-121.924,484.364,1100.5,1.06672,1,0
7751,13,-133.049,98.3908,1300.5,0.489921,1,4
7751,13,-109.801,146.347,1250.5,0.733694,1,3
7751,13,-86.5277,194.347,1200.5,0.977593,1,2
7751,13,-63.2676,242.332,1150.5,1.22144,1,1
7751,13,-40.0093,290.328,1100.5,1.46531,1,0
7752,-13,-436.863,-48.3046,1300.5,0.586943,1,4
7753,-13,-471.155,231.264,1300.5,0.346783,1,4
7753,-13,-464.73,230.502,1250.5,0.519346,1,3
7753,-13,-458.438,229.997,1200.5,0.691845,1,2
7753,-13,-452.157,229.97,1150.5,0.864339,1,1
7753,-13,-445.971,230.047,1100.5,1.0368,1,0
7754,13,78.9093,160.686,1300.5,0.351589,1,4
7754,13,74.967,146.516,1250.5,0.526461,1,3
7754,13,70.9693,132.236,1200.5,0.701452,1,2
7754,13,67.0233,117.997,1150.5,0.87639,1,1
7754,13,62.9688,103.791,1100.5,1.05133,1,0
7754,13,-295.437,-494.506,-1099.5,9.11302,0,0
7756,13,-401.939,185.067,1300.5,0.372186,1,4
7756,13,-411.47,183.439,1250.5,0.557365,1,3
7756,13,-421.434,181.949,1200.5,0.74288,1,2
7756,13,-431.424,180.684,1150.5,0.928427,1,1
7756,13,-441.388,179.698,1100.5,1.11397,1,0
7757,13,391.744,-448.094,1300.5,0.645286,1,4
7758,13,-83.0148,-310.795,1300.5,0.461986,1,4
7758,13,-62.7885,-301.23,1250.5,0.693502,1,3
7758,13,-42.5945,-292.429,1200.5,0.924808,1,2
7758,13,-22.5389,-285.524,1150.5,1.15514,1,1
7758,13,-1.48699,-278.034,1100.5,1.38794,1,0
7759,-13,492.693,168.266,1300.5,0.389252,1,4
7759,-13,493.741,197.72,1250.5,0.582883,1,3
7759,-13,494.8,227.188,1200.5,0.776539,1,2
7759,-13,495.866,256.677,1150.5,0.970232,1,1
7759,-13,496.922,286.157,1100.5,1.16391,1,0
7760,-13,245.518,404.002,1300.5,0.342496,1,4
7760,-13,245.556,403.934,1300.17,0.344811,1,4
7760,-13,251.475,393.544,1250.5,0.516357,1,3
7760,-13,257.43,383.086,1200.5,0.687903,1,2
7760,-13,263.386,372.628,1150.5,0.859448,1,1
7760,-13,269.341,362.171,1100.5,1.03099,1,0
7761,13,-169.234,-153.446,1300.5,0.391024,1,4
7761,13,-199.024,-151.225,1250.5,0.585603,1,3
7761,13,-228.858,-149.048,1200.5,0.780253,1,2
7761,13,-258.676,-146.87,1150.5,0.972916,1,1
7761,13,-258.972,-146.848,1150,0.974873,1,1
7761,13,-288.448,-144.718,1100.5,1.16941,1,0
